Name,State Land,Latitude,Longitude,Address,Town,County,,
Pillsbury Lake Lean-To,West Canada Lake Wilderness,43.59689847,-74.53166536,3998 State Route 30 AOR,Arietta,Hamilton,,
Sampson Lake Lean-To,West Canada Lake Wilderness,43.5807609,-74.57653336,163 Haskell Rd,Arietta,Hamilton,,
South Lake Lean-To,West Canada Lake Wilderness,43.58724481,-74.62157884,163 Haskell Rd,Arietta,Hamilton,,
Spruce Lake #1 Lean-To,West Canada Lake Wilderness,43.52728411,-74.6099247,163 Haskell Rd,Arietta,Hamilton,,
Spruce Lake #2 Lean-To,West Canada Lake Wilderness,43.53463063,-74.6080858,163 Haskell Rd,Arietta,Hamilton,,
Spruce Lake #3 Lean-To,West Canada Lake Wilderness,43.53712973,-74.60820963,163 Haskell Rd,Arietta,Hamilton,,
Spruce Lake Tentsite,West Canada Lake Wilderness,43.53695545,-74.60818912,163 Haskell Rd,Arietta,Hamilton,,
Sucker Brook 1,West Canada Lake Wilderness,43.6539705,-74.41335997,4093 State Route 30,Lake Pleasant,Hamilton,,
T Lake Lean-To,West Canada Lake Wilderness,43.45271759,-74.58228154,723 Old Piseco Rd,Arietta,Hamilton,,
West Canada Creek Lean-To,West Canada Lake Wilderness,43.58698761,-74.61399797,163 Haskell Rd,Arietta,Hamilton,,
West Lake #1 Lean-To,West Canada Lake Wilderness,43.59316223,-74.62688668,163 Haskell Rd,Arietta,Hamilton,,
West Lake #2 Lean-To,West Canada Lake Wilderness,43.59706426,-74.62310565,1811 Sagamore Rd CBD,Arietta,Hamilton,,
West Lake Former Caretaker Clearing Tentsites,West Canada Lake Wilderness,43.59389874,-74.6256022,163 Haskell Rd,Arietta,Hamilton,,
West Hill Rd Campsite,West Hill State Forest,42.22894328,-77.08576972,10276 W Hill Rd,Hornby,Steuben,,
Leanto,Whaupaunaucau State Forest,42.60537091,-75.46736698,447 County Road 29,North Norwich,Chenango,,
Burnell Access Road Campsite,Whippoorwill Corners State Forest,44.41112316,-75.14645257,"130 Burnell Rd CR, HYP",Russell,St. Lawrence,,
Loop Access Road Campsite,Whippoorwill Corners State Forest,44.40812845,-75.1575332,3369 County Route 24,Russell,St. Lawrence,,
Whippoorwill Corners State Forest Burnell Access Road Campsite,Whippoorwill Corners State Forest,44.41168742,-75.14803121,"130 Burnell Rd CR, HYP",Russell,St. Lawrence,,
Clear Pond Campsite 3,White Hill Wild Forest,44.55772682,-74.77577371,2533 White Hill Rd,Parishville,St. Lawrence,,
Clear Pond Campsite 4,White Hill Wild Forest,44.55455209,-74.77582677,2533 White Hill Rd,Parishville,St. Lawrence,,
Clear Pond Campsite 5,White Hill Wild Forest,44.55424037,-74.77208358,2219 White Hill Rd,Parishville,St. Lawrence,,
Clear Pond Campsite 6,White Hill Wild Forest,44.5569551,-74.77228851,2287 White Hill Rd,Parishville,St. Lawrence,,
Clear Pond Universally Accessible Campsite,White Hill Wild Forest,44.55890322,-74.77166314,2533 White Hill Rd,Parishville,St. Lawrence,,
Lillypad Pond Campsite,White Hill Wild Forest,44.53247366,-74.76254665,1831 White Hill Rd,Parishville,St. Lawrence,,
Long Pond Campsite,White Hill Wild Forest,44.53844342,-74.76848464,1831 White Hill Rd,Parishville,St. Lawrence,,
Albia Pond Campsite,Wilcox Lake Wild Forest,43.18818164,-74.02384,335 Fox Hill Rd,Edinburg,Saratoga,,
Bartman Trail Campsite,Wilcox Lake Wild Forest,43.54598226,-74.05845802,724 Bartman Rd,Johnsburg,Warren,,
Boulder Rock Campsite,Wilcox Lake Wild Forest,43.53846069,-74.12157032,358 State Route 8,Johnsburg,Warren,,
Campsite 001,Wilcox Lake Wild Forest,43.57712785,-74.10545738,1731 State Route 8,Johnsburg,Warren,,
Campsite 002,Wilcox Lake Wild Forest,43.565096,-74.11602316,1731 State Route 8,Johnsburg,Warren,,
Campsite 003,Wilcox Lake Wild Forest,43.56163912,-74.11696641,1731 State Route 8,Johnsburg,Warren,,
Campsite 004,Wilcox Lake Wild Forest,43.56120622,-74.11385236,1731 State Route 8,Johnsburg,Warren,,
Campsite 005,Wilcox Lake Wild Forest,43.55425268,-74.12340249,1731 State Route 8,Johnsburg,Warren,,
Campsite 006,Wilcox Lake Wild Forest,43.5384928,-74.14074304,358 State Route 8,Johnsburg,Warren,,
Campsite 007,Wilcox Lake Wild Forest,43.5328656,-74.14402105,358 State Route 8,Johnsburg,Warren,,
Campsite 008,Wilcox Lake Wild Forest,43.53165638,-74.14593406,358 State Route 8,Johnsburg,Warren,,
Campsite 009,Wilcox Lake Wild Forest,43.51492199,-74.15831968,358 State Route 8,Thurman,Warren,,
Campsite 010,Wilcox Lake Wild Forest,43.48003301,-74.19969333,"126 State Route 8 CR, AOR",Wells,Hamilton,,
Cod Pond Trail Campsite,Wilcox Lake Wild Forest,43.51769691,-74.1437559,358 State Route 8,Thurman,Warren,,
Crane Mt. Pond Campsite,Wilcox Lake Wild Forest,43.55119494,-73.97139403,429 Crane Mountain Rd,Johnsburg,Warren,,
Crane Mt. Pond Campsite,Wilcox Lake Wild Forest,43.55079233,-73.97473593,429 Crane Mountain Rd,Johnsburg,Warren,,
Crane Mt. Pond Campsite,Wilcox Lake Wild Forest,43.54973725,-73.9741152,429 Crane Mountain Rd,Johnsburg,Warren,,
Eagle Pond Campsite,Wilcox Lake Wild Forest,43.54015086,-74.11672434,1731 State Route 8,Johnsburg,Warren,,
East Of Moynihans Clearingcampsite,Wilcox Lake Wild Forest,43.38927067,-74.14493693,1500 Harrisburg Rd,Stony Creek,Warren,,
East Stony Creek Trail Campsite,Wilcox Lake Wild Forest,43.38810664,-74.14658252,1500 Harrisburg Rd,Stony Creek,Warren,,
Garnet Lake Campsite #4,Wilcox Lake Wild Forest,43.52252229,-74.02566871,452 Maxam Rd,Thurman,Warren,,
Garnet Lake Campsite #5,Wilcox Lake Wild Forest,43.52069038,-74.02523072,452 Maxam Rd,Thurman,Warren,,
Garnet Lake Campsite #6,Wilcox Lake Wild Forest,43.51479659,-74.0221123,452 Maxam Rd,Thurman,Warren,,
Garnet Lake Campsite #7,Wilcox Lake Wild Forest,43.526157,-74.02812287,452 Maxam Rd,Thurman,Warren,,
Garnet Lake Campsite #8,Wilcox Lake Wild Forest,43.52861762,-74.02749911,353 Maxam Rd,Thurman,Warren,,
Garnet Lake Campsite #9,Wilcox Lake Wild Forest,43.5312848,-74.02617076,165 Cross Rd,Thurman,Warren,,
Garnet Lake Rd #2 Campsite,Wilcox Lake Wild Forest,43.53201141,-74.01461586,232 Garnet Lake Rd,Thurman,Warren,,
Garnet Lake Rd #3 Campsite,Wilcox Lake Wild Forest,43.53131196,-74.01668815,232 Garnet Lake Rd,Thurman,Warren,,
Garnete Lake Rd #1 Campsite,Wilcox Lake Wild Forest,43.53226943,-74.01411031,232 Garnet Lake Rd,Johnsburg,Warren,,
Harrisburg Lake Road Campsite,Wilcox Lake Wild Forest,43.40363949,-74.1137883,1424 Harrisburg Rd,Stony Creek,Warren,,
Harrisburg Lake Road Campsite,Wilcox Lake Wild Forest,43.40421413,-74.12296989,1500 Harrisburg Rd,Stony Creek,Warren,,
Harrisburg Lake Road Campsite,Wilcox Lake Wild Forest,43.40355281,-74.1078579,1424 Harrisburg Rd,Stony Creek,Warren,,
Harrisburg Lake Road Campsite,Wilcox Lake Wild Forest,43.40211211,-74.1274089,1500 Harrisburg Rd,Stony Creek,Warren,,
Harrisburg Lake Road Campsite,Wilcox Lake Wild Forest,43.40358192,-74.12721192,1500 Harrisburg Rd,Stony Creek,Warren,,
Harrisburg Lake Road Campsite,Wilcox Lake Wild Forest,43.40320873,-74.11606645,1500 Harrisburg Rd,Stony Creek,Warren,,
Harrisburg Lake Road Campsite,Wilcox Lake Wild Forest,43.40232611,-74.12892334,1500 Harrisburg Rd,Stony Creek,Warren,,
Hope Falls Road Campsite,Wilcox Lake Wild Forest,43.3385804,-74.18956738,704 Hope Falls Rd,Hope,Hamilton,,
Hope Falls Road Campsite,Wilcox Lake Wild Forest,43.34068563,-74.19272867,704 Hope Falls Rd,Hope,Hamilton,,
Hope Falls Road Campsite,Wilcox Lake Wild Forest,43.34323528,-74.19133683,842 Hope Falls Rd,Hope,Hamilton,,
Hope Falls Road Campsite,Wilcox Lake Wild Forest,43.34158339,-74.19228153,704 Hope Falls Rd,Hope,Hamilton,,
Hope Falls Road Campsite,Wilcox Lake Wild Forest,43.34119834,-74.19257696,704 Hope Falls Rd,Hope,Hamilton,,
Indian Pond Trail Campsite,Wilcox Lake Wild Forest,43.49225936,-74.06762028,1057 W Stony Creek Rd,Thurman,Warren,,
Kibby Pond Campsite #3,Wilcox Lake Wild Forest,43.57666494,-74.07810975,1764 State Route 8,Johnsburg,Warren,,
Kibby Pond Trail Campsite,Wilcox Lake Wild Forest,43.57255807,-74.08214433,1731 State Route 8,Johnsburg,Warren,,
Leanto #1 Campsite,Wilcox Lake Wild Forest,43.39990528,-74.14417378,1500 Harrisburg Rd,Stony Creek,Warren,,
Little Joe Pond Campsite,Wilcox Lake Wild Forest,43.50556623,-74.14230518,358 State Route 8,Thurman,Warren,,
Lizard Pond Lean-To,Wilcox Lake Wild Forest,43.51026171,-74.0492884,452 Maxam Rd,Thurman,Warren,,
Lizard Pond Trail Campsite,Wilcox Lake Wild Forest,43.51044135,-74.04809952,452 Maxam Rd,Thurman,Warren,,
Murphy Lake Lean-To,Wilcox Lake Wild Forest,43.33637342,-74.2173212,647 Hope Falls Rd,Hope,Hamilton,,
Murphy Lake Trail Campsite,Wilcox Lake Wild Forest,43.33094086,-74.20970606,647 Hope Falls Rd,Hope,Hamilton,,
Murphy Lake Trail Campsite,Wilcox Lake Wild Forest,43.31637953,-74.19667775,571 Hope Falls Rd,Hope,Hamilton,,
Murphy Lake Trail Campsite,Wilcox Lake Wild Forest,43.33933326,-74.21658562,647 Hope Falls Rd,Hope,Hamilton,,
Murphy Lake Trail Campsite,Wilcox Lake Wild Forest,43.33258191,-74.21082301,647 Hope Falls Rd,Hope,Hamilton,,
Murphy Lake Trail Campsite,Wilcox Lake Wild Forest,43.32599191,-74.20738555,647 Hope Falls Rd,Hope,Hamilton,,
New Lake Campsite,Wilcox Lake Wild Forest,43.42469132,-74.14820869,1500 Harrisburg Rd,Stony Creek,Warren,,
Oregon Trail Primitive Campsite,Wilcox Lake Wild Forest,43.51946069,-74.1339532,358 State Route 8,Thurman,Warren,,
Round Pond Campsite,Wilcox Lake Wild Forest,43.51069331,-73.99727804,14 Mud Pond Rd,Thurman,Warren,,
West Stony Creek Rd,Wilcox Lake Wild Forest,43.48036153,-74.06238194,824 W Stony Creek Rd,Thurman,Warren,,
West Stony Creek Rd Campsite,Wilcox Lake Wild Forest,43.4882677,-74.08906613,1057 W Stony Creek Rd,Thurman,Warren,,
Wilcox Lake #1 Lean-To,Wilcox Lake Wild Forest,43.39942056,-74.14490858,1500 Harrisburg Rd,Stony Creek,Warren,,
Wilcox Lake #2 Lean-To,Wilcox Lake Wild Forest,43.39926471,-74.15482568,1500 Harrisburg Rd,Stony Creek,Warren,,
Wilcox Lake Campsite,Wilcox Lake Wild Forest,43.39739689,-74.15192106,1500 Harrisburg Rd,Stony Creek,Warren,,
Wilcox Lake Trail Campsite,Wilcox Lake Wild Forest,43.37494888,-74.22118146,407 Pumpkin Hollow Rd,Wells,Hamilton,,
Wilcox Lake Trail Campsite,Wilcox Lake Wild Forest,43.39954047,-74.15562037,1500 Harrisburg Rd,Stony Creek,Warren,,
Wilcox Lake Trail Campsite,Wilcox Lake Wild Forest,43.37268504,-74.23909919,296 Pumpkin Hollow Rd,Wells,Hamilton,,
Wilcox Lake Trail Campsite,Wilcox Lake Wild Forest,43.37087614,-74.22696031,407 Pumpkin Hollow Rd,Wells,Hamilton,,
Willis Lake Campsite,Wilcox Lake Wild Forest,43.36998131,-74.2398489,292 Pumpkin Hollow Rd,Wells,Hamilton,,
Willey Brook State Forest Primitive Campsite,Wiley Brook State Forest,42.36381739,-75.5368,361 Puckerville Rd,Oxford,Chenango,,
Camp Bliss,William C. Whitney Wilderness,44.01173095,-74.65338459,1583 Sabattis Tract Rd Building 1 CBD,Long Lake,Hamilton,,
Eagle Point,William C. Whitney Wilderness,44.0385984,-74.60157215,929 Sabattis Rd,Long Lake,Hamilton,,
Lake Lila # 1,William C. Whitney Wilderness,44.01482656,-74.73089043,1583 Sabattis Tract Rd Building 1 CBD,Long Lake,Hamilton,,
Lake Lila # 10,William C. Whitney Wilderness,43.99617219,-74.77340289,1583 Sabattis Tract Rd CBD,Long Lake,Hamilton,,
Lake Lila # 11,William C. Whitney Wilderness,43.99525049,-74.77404566,1583 Sabattis Tract Rd CBD,Long Lake,Hamilton,,
Lake Lila # 12,William C. Whitney Wilderness,43.99021285,-74.77435703,1583 Sabattis Tract Rd CBD,Long Lake,Hamilton,,
Lake Lila # 13,William C. Whitney Wilderness,43.99347333,-74.76246077,1583 Sabattis Tract Rd Building 1 CBD,Long Lake,Hamilton,,
Lake Lila # 14,William C. Whitney Wilderness,43.99580448,-74.75908465,1583 Sabattis Tract Rd Building 1 CBD,Long Lake,Hamilton,,
Lake Lila # 15,William C. Whitney Wilderness,43.99057266,-74.74419083,1583 Sabattis Tract Rd Building 1 CBD,Long Lake,Hamilton,,
Lake Lila # 16,William C. Whitney Wilderness,43.99160878,-74.73979703,1583 Sabattis Tract Rd Building 1 CBD,Long Lake,Hamilton,,
Lake Lila # 17,William C. Whitney Wilderness,43.99991879,-74.74120983,1583 Sabattis Tract Rd Building 1 CBD,Long Lake,Hamilton,,
Lake Lila # 18,William C. Whitney Wilderness,44.0002022,-74.74410684,1583 Sabattis Tract Rd Building 1 CBD,Long Lake,Hamilton,,
Lake Lila # 19,William C. Whitney Wilderness,44.00057595,-74.74615106,1583 Sabattis Tract Rd Building 1 CBD,Long Lake,Hamilton,,
Lake Lila # 2,William C. Whitney Wilderness,44.01061605,-74.73715624,1583 Sabattis Tract Rd Building 1 CBD,Long Lake,Hamilton,,
Lake Lila # 20,William C. Whitney Wilderness,44.00122675,-74.74827937,1583 Sabattis Tract Rd Building 1 CBD,Long Lake,Hamilton,,
Lake Lila # 21,William C. Whitney Wilderness,44.00028564,-74.75407984,1583 Sabattis Tract Rd CBD,Long Lake,Hamilton,,
Lake Lila # 22,William C. Whitney Wilderness,44.00930911,-74.73081049,1583 Sabattis Tract Rd Building 1 CBD,Long Lake,Hamilton,,
Lake Lila # 23,William C. Whitney Wilderness,44.01139094,-74.72649553,1583 Sabattis Tract Rd Building 1 CBD,Long Lake,Hamilton,,
Lake Lila # 24,William C. Whitney Wilderness,44.01354709,-74.72608077,1583 Sabattis Tract Rd Building 1 CBD,Long Lake,Hamilton,,
Lake Lila # 3,William C. Whitney Wilderness,44.01089088,-74.74994366,1583 Sabattis Tract Rd CBD,Long Lake,Hamilton,,
Lake Lila # 4,William C. Whitney Wilderness,44.00867976,-74.75178592,1583 Sabattis Tract Rd CBD,Long Lake,Hamilton,,
Lake Lila # 5,William C. Whitney Wilderness,44.012688,-74.75581905,1583 Sabattis Tract Rd CBD,Long Lake,Hamilton,,
Lake Lila # 6,William C. Whitney Wilderness,44.00951092,-74.76661692,1583 Sabattis Tract Rd CBD,Long Lake,Hamilton,,
Lake Lila # 8,William C. Whitney Wilderness,44.00005262,-74.77539131,1583 Sabattis Tract Rd CBD,Long Lake,Hamilton,,
Lake Lila # 9,William C. Whitney Wilderness,43.99857478,-74.77484283,1583 Sabattis Tract Rd CBD,Long Lake,Hamilton,,
William C. Whitney Campsite #1,William C. Whitney Wilderness,44.04466972,-74.60431559,929 Sabattis Rd,Long Lake,Hamilton,,
William C. Whitney Campsite #10,William C. Whitney Wilderness,44.02594785,-74.63299429,929 Sabattis Rd,Long Lake,Hamilton,,
William C. Whitney Campsite #11,William C. Whitney Wilderness,44.02073247,-74.63694778,929 Sabattis Rd,Long Lake,Hamilton,,
William C. Whitney Campsite #12,William C. Whitney Wilderness,44.01795168,-74.64458743,1583 Sabattis Tract Rd Building 1 CBD,Long Lake,Hamilton,,
William C. Whitney Campsite #13,William C. Whitney Wilderness,44.00948257,-74.64131742,1583 Sabattis Tract Rd Building 1 CBD,Long Lake,Hamilton,,
William C. Whitney Campsite #14,William C. Whitney Wilderness,44.01070758,-74.6401197,929 Sabattis Rd,Long Lake,Hamilton,,
William C. Whitney Campsite #15,William C. Whitney Wilderness,44.0132459,-74.63822571,929 Sabattis Rd,Long Lake,Hamilton,,
William C. Whitney Campsite #16,William C. Whitney Wilderness,44.0065533,-74.63867859,929 Sabattis Rd,Long Lake,Hamilton,,
William C. Whitney Campsite #17,William C. Whitney Wilderness,44.01022151,-74.63443101,929 Sabattis Rd,Long Lake,Hamilton,,
William C. Whitney Campsite #18,William C. Whitney Wilderness,44.01671953,-74.63129907,929 Sabattis Rd,Long Lake,Hamilton,,
William C. Whitney Campsite #19,William C. Whitney Wilderness,44.01629506,-74.62656062,929 Sabattis Rd,Long Lake,Hamilton,,
William C. Whitney Campsite #2,William C. Whitney Wilderness,44.0452102,-74.61008654,929 Sabattis Rd,Long Lake,Hamilton,,
William C. Whitney Campsite #20,William C. Whitney Wilderness,44.02005334,-74.62443167,929 Sabattis Rd,Long Lake,Hamilton,,
William C. Whitney Campsite #21,William C. Whitney Wilderness,44.02650294,-74.61935684,929 Sabattis Rd,Long Lake,Hamilton,,
William C. Whitney Campsite #22,William C. Whitney Wilderness,44.03003122,-74.61936113,929 Sabattis Rd,Long Lake,Hamilton,,
William C. Whitney Campsite #23,William C. Whitney Wilderness,44.00600359,-74.65605351,1583 Sabattis Tract Rd Building 1 CBD,Long Lake,Hamilton,,
William C. Whitney Campsite #24,William C. Whitney Wilderness,43.99889833,-74.656606,1583 Sabattis Tract Rd Building 1 CBD,Long Lake,Hamilton,,
William C. Whitney Campsite #25,William C. Whitney Wilderness,43.98985473,-74.64702745,1583 Sabattis Tract Rd Building 1 CBD,Long Lake,Hamilton,,
William C. Whitney Campsite #26,William C. Whitney Wilderness,43.98576386,-74.64734997,1583 Sabattis Tract Rd Building 1 CBD,Long Lake,Hamilton,,
William C. Whitney Campsite #27,William C. Whitney Wilderness,43.98109986,-74.64145514,1583 Sabattis Tract Rd Building 1 CBD,Long Lake,Hamilton,,
William C. Whitney Campsite #28,William C. Whitney Wilderness,43.98577043,-74.63959476,1583 Sabattis Tract Rd Building 1 CBD,Long Lake,Hamilton,,
William C. Whitney Campsite #29,William C. Whitney Wilderness,43.98830921,-74.63493463,1583 Sabattis Tract Rd CBD,Long Lake,Hamilton,,
William C. Whitney Campsite #3,William C. Whitney Wilderness,44.04432838,-74.61323734,929 Sabattis Rd,Long Lake,Hamilton,,
William C. Whitney Campsite #30,William C. Whitney Wilderness,43.99017119,-74.64241615,1583 Sabattis Tract Rd Building 1 CBD,Long Lake,Hamilton,,
William C. Whitney Campsite #31,William C. Whitney Wilderness,43.97532731,-74.67658852,1583 Sabattis Tract Rd Building 1 CBD,Long Lake,Hamilton,,
William C. Whitney Campsite #32,William C. Whitney Wilderness,43.97293531,-74.70165774,1583 Sabattis Tract Rd Building 1 CBD,Long Lake,Hamilton,,
William C. Whitney Campsite #33,William C. Whitney Wilderness,43.97649461,-74.69801856,1583 Sabattis Tract Rd Building 1 CBD,Long Lake,Hamilton,,
William C. Whitney Campsite #34,William C. Whitney Wilderness,43.97871869,-74.70141575,1583 Sabattis Tract Rd Building 1 CBD,Long Lake,Hamilton,,
William C. Whitney Campsite #4,William C. Whitney Wilderness,44.04290225,-74.62046453,929 Sabattis Rd,Long Lake,Hamilton,,
William C. Whitney Campsite #5,William C. Whitney Wilderness,44.04543275,-74.62096396,929 Sabattis Rd,Long Lake,Hamilton,,
William C. Whitney Campsite #6,William C. Whitney Wilderness,44.03972333,-74.61512324,929 Sabattis Rd,Long Lake,Hamilton,,
William C. Whitney Campsite #7,William C. Whitney Wilderness,44.03746988,-74.61962282,929 Sabattis Rd,Long Lake,Hamilton,,
William C. Whitney Campsite #8,William C. Whitney Wilderness,44.037095,-74.63003861,929 Sabattis Rd,Long Lake,Hamilton,,
William C. Whitney Campsite #9,William C. Whitney Wilderness,44.03105597,-74.63713801,929 Sabattis Rd,Long Lake,Hamilton,,
Long Pond Lean-To,Willowemoc Wild Forest,41.94005955,-74.63205482,287 Flugertown Rd,Neversink,Sullivan,,
Cooper Kill Lean-To,Wilmington Wild Forest,44.42440159,-73.84868689,272 Whiteface Memorial Hwy,Wilmington,Essex,,
Flume Campsite,Wilmington Wild Forest,44.36634774,-73.84209445,5257 NYS Route 86,Wilmington,Essex,,
Unnamed,Wilmington Wild Forest,44.43148496,-73.80021589,1641 Bonnie View Rd,Wilmington,Essex,,
Designated Camp Site,Windfall Creek State Forest,42.14391697,-78.61946242,5516 Thorpe Hollow Rd,Great Valley,Cattaraugus,,
Designated Camp Site,Windfall Creek State Forest,42.11866864,-78.63172402,5725 Windfall Rd,Carrollton,Cattaraugus,,
Designated Camp Site,Windfall Creek State Forest,42.13859288,-78.63237609,5734 Thorpe Hollow Rd NAME,Great Valley,Cattaraugus,,
Batavia Kill Lean-To,Windham-Blackhead Range Wilderness,42.276708,-74.100425,998 Route 56,Windham,Greene,,
Campsite,Windham-Blackhead Range Wilderness,42.27588864,-74.10103465,998 Route 56,Windham,Greene,,
Campsite,Windham-Blackhead Range Wilderness,42.270422,-74.113968,998 Route 56,Jewett,Greene,,
Campsite,Windham-Blackhead Range Wilderness,42.27605248,-74.10109893,998 Route 56,Windham,Greene,,
Campsite,Windham-Blackhead Range Wilderness,42.270644,-74.113742,998 Route 56,Windham,Greene,,
Campsite,Windham-Blackhead Range Wilderness,42.276318,-74.099924,998 Route 56,Windham,Greene,,
Elm Ridge 1,Windham-Blackhead Range Wilderness,42.30600129,-74.17393394,108 Windham Woods Rd,Windham,Greene,,
Elm Ridge 2,Windham-Blackhead Range Wilderness,42.305999,-74.173688,108 Windham Woods Rd,Windham,Greene,,
Elm Ridge Lean-To,Windham-Blackhead Range Wilderness,42.306432,-74.17379,108 Windham Woods Rd,Windham,Greene,,
Campsite,Winona State Forest,43.6763011,-75.9626243,357 Tucker Rd,Boylston,Oswego,,
Campsite,Winona State Forest,43.69641659,-75.97605482,317 N Church Rd,Boylston,Oswego,,
Campsite,Winona State Forest,43.71008411,-75.97359045,19878 County Route 90,Lorraine,Jefferson,,
Campsite,Winona State Forest,43.69540294,-75.97605842,317 N Church Rd,Boylston,Oswego,,
Beaver Flow Lean-To,Wolf Lake State Forest,44.35782206,-75.31600083,380 Sam Day Rd,Hermon,St. Lawrence,,
Huckleberry Lake Lean-To,Wolf Lake State Forest,44.3242717,-75.33373837,72 Ames Rd,Edwards,St. Lawrence,,
